Micro Citation,Micro Citation Name,Macro Citation,Macro Citation Name,Social Harm,# Charges (Grand Total),% All Charges (For Any Offense),% Charges by Race (Black),% Charges by Race (White),% Charges by Race (Hispanic),% Charges by Race (Asian),% Charges by Race (Native American),% Charges by Race (Native Hawiian or Pacific Islander),% Charges by Race (Other),% Charges by Race (Unknown),% Charges by Race (Missing Data),% Charges by Gender (Male),% Charges by Gender (Female),% Charges by Gender (Missing Data),% Charges Attempted,% Charges Enhanced (Any),% Charges Enhanced (Armed),% Charges Enhanced (not Armed),% Charges Diverted,% Charges Deferred,% Charges with Conspiracy Charge in Case,% Charges with a Crime of Violence in Case,% Charges with Conviction in Case for Any Charge,% Charges Resulting in Convictions,# Convictions (Grand Total),% All Convictions (For Any Offense),% Convictions by Race (Black),% Convictions by Race (White),% Convictions by Race (Hispanic),% Convictions by Race (Asian),% Convictions by Race (Native American),% Convictions by Race (Native Hawiian or Pacific Islander),% Convictions by Race (Other),% Convictions by Race (Unknown),% Convictions by Race (Missing Data),% Convictions by Gender (Male),% Convictions by Gender (Female),% Convictions by Gender (Missing Data),% Convictions by Guilty Plea,% Convictions Attempted,% Convictions Enhanced (Any),% Convictions Enhanced (Armed),% Convictions Enhanced (not Armed),% Convictions with Conspiracy Charge in Case,% Convictions with a Crime of Violence in Case,% Convictions to Serve Consecutively to Any Other Conviction by Defendant [in conviction group],% Convictions that are Only Conviction of Defendant in Conviction Group,% Convictions with more than one conviction of Defendant with No Consecutive Service in Conviction Group,% Convictions with Time Served Sentence,% Convictions with Life Sentence,(All) Total Months Sentenced to Confinement 0%.0%25 quantile,(All) Total Months Sentenced to Confinement 0%.0%5 quantile,(All) Total Months Sentenced to Confinement 0%.1 quantile,(All) Total Months Sentenced to Confinement 0%.25 quantile,(All) Total Months Sentenced to Confinement 0%.5 quantile,(All) Total Months Sentenced to Confinement 0%.75 quantile,(All) Total Months Sentenced to Confinement 0%.9 quantile,(All) Total Months Sentenced to Confinement 0%.95 quantile,(All) Total Months Sentenced to Confinement 0%.975 quantile,(All) Total Months Actually to Serve 0%.0%25 quantile,(All) Total Months Actually to Serve 0%.0%5 quantile,(All) Total Months Actually to Serve 0%.1 quantile,(All) Total Months Actually to Serve 0%.25 quantile,(All) Total Months Actually to Serve 0%.5 quantile,(All) Total Months Actually to Serve 0%.75 quantile,(All) Total Months Actually to Serve 0%.9 quantile,(All) Total Months Actually to Serve 0%.95 quantile,(All) Total Months Actually to Serve 0%.975 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%25 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%5 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.1 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.25 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.5 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.75 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.9 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.95 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.975 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.0%25 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.0%5 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.1 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.25 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.5 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.75 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.9 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.95 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0%.975 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%25 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.0%5 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.1 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.25 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.5 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.75 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.9 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.95 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0%.975 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.0%25 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.0%5 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.1 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.25 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.5 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.75 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.9 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.95 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0%.975 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.0%25 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.0%5 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.1 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.25 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.5 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.75 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.9 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.95 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0%.975 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.0%25 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.0%5 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.1 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.25 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.5 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.75 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.9 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.95 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0%.975 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.0%25 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.0%5 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.1 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.25 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.5 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.75 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.9 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.95 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0%.975 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.0%25 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.0%5 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.1 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.25 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.5 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.75 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.9 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.95 quantile,(Only Conviction in Case) Total Months Actually to Serve 0%.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.0%25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.0%5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0%.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.0%25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.0%5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0%.975 quantile,% Time to Serve for All Offenses,% Time Imposed for All Offenses,% Time to Serve Modulated to Account for Concurrent Sentences,% Time Imposed Modulated to Account for Concurrent Sentences
22DC3215,Disorderly Conduct (Urinating or Defecating),22DC3215,Unauthorized Use of A Vehicle,PROPERTY,298,1.1,91.6,7.0,0,0,0,0,0,< 25,< 25,93.0,< 25,< 25,24.5,0,0,0,< 25,0,< 25,8.7,59.4,50.0,149,1.4,90.6,< 25,0,0,0,0,0,< 25,< 25,91.3,< 25,< 25,94.6,38.9,0,0,0,< 25,< 25,20.1,53.0,26.8,< 25,0,0,0.8,2,3.8,8.5,18.2,24,26.6,33.3,0,0,0,0,2,10,20,23.3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,6,10,16,23,24,28,35,0,0,0,0,6,14,22,24,24,0.9,1.9,3,6,15.5,21.5,24.4,32.4,75.6,0,0,0.3,4,10,19.8,24.4,32.4,75.6,0,0.3,1.9,3,6,14,24,24,28.2,0,0,0,0,2,6,14,20,22,0,0.3,2.9,6,6,20,24,24.2,28.2,0,0,0,0,0,0.8,18.2,20.2,24,1.1,1.4,1.2,1.2
22DC2802,"Drug Paraphernalia Delivery, Sale, or Possession With Intent to Distribute (Possession With Intent to Distribute)",22DC2801,Robbery,PERSON,38,0.1,89.5,< 25,0,0,0,0,0,< 25,0,94.7,< 25,0,0,< 25,< 25,0,0,0,< 25,100.0,97.4,94.7,36,0.3,88.9,< 25,0,0,0,0,0,< 25,0,94.4,< 25,0,97.2,0,0,0,0,0,100.0,< 50,< 50,< 25,0,0,2.6,5.2,6,8.2,14,21,24,26,26.2,0,0,0,0,6,10.5,19.5,24.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,5.2,6,8.2,14,21,24,26,26.2,0,0,0,0,6,10.5,19.5,24.5,26,4,5.1,6,8,14,24,25.2,26,26,0,0,1.2,4.5,10,14,25.2,26,26,2.1,4.2,6,9,14,21,24,25.2,26.6,0,0,0,0,0,10,14.6,17.7,20.8,6,6,6,7.5,13.5,18.8,20,20,20,0,0,0,0,0,4.5,6,6,6,0.3,0.4,0.3,0.4
22DC3232(c)(1),"Drug Paraphernalia Delivery, Sale, or Possession With Intent to Distribute (Sale)",22DC3232,Receiving Stolen Property,PROPERTY,177,0.7,92.1,< 25,0,0,0,0,0,< 25,< 25,95.5,< 25,< 25,< 25,0,0,0,0,0,0,< 25,73.4,13.6,24,0.2,91.7,< 25,0,0,0,0,0,0,< 25,95.8,0,< 25,> 75 ,< 25,0,0,0,0,< 25,< 50,< 25,< 50,0,0,3.2,3.7,6,6,12,14.5,22.8,24,29.1,0,0,0,0,9,12.5,22.8,24,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,6,6,6,12,15.5,23.6,24,29.7,0,0,0,1.5,12,13.5,23.6,24,29.7,6,6,6,6,12,18,23.2,29.6,32.8,1.2,2.4,4.8,6,6,18,23.2,29.6,32.8,3.5,3.7,4.1,5.3,9,13,14.8,15.4,15.7,0,0,0,0,0,3,8.4,10.2,11.1,3.8,4.5,6,9,12,13,24,24,24,0,0,0,0,12,13,24,24,24,0.3,0.2,0.2,0.2
22DC2603.02,Drug Paraphernalia Possession,22DC2603.02,Introduction or Possession of Contraband in a Penal Institution,GOVERNMENT,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,0,0,0,0,0,0,0,> 75 ,100.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,0,0,> 75 ,0,---,0,24,24,24,24,24,24,24,24,24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC3004(a)(1),Enticing a Child,22DC3004,Third Degree Sexual Abuse,PERSON,< 20,---,< 75,< 25,< 25,0,0,0,0,0,< 25,> 75 ,0,0,0,< 50,< 25,< 50,0,0,0,> 75 ,> 75 ,50.0,< 20,---,< 75,< 50,< 50,0,0,0,0,0,0,> 75 ,0,0,< 50,0,< 75,0,< 75,0,> 75 ,< 75,< 50,< 50,---,0,12.9,13.8,15.6,21,24,24,24,24,24,12,12,12,12,18,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,12.3,12.6,13.2,15,18,21,22.8,23.4,23.7,12,12,12,12,12,12,12,12,12,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,---,---,---,---
22DC303-F,Enticing or Compelling into Prostitution,22DC303,Destruction of Property,PROPERTY,124,0.5,87.9,< 25,0,0,0,0,0,< 25,< 25,95.2,< 25,< 25,0,0,0,0,< 25,0,0,36.3,73.4,18.5,23,0.2,> 75 ,< 25,0,0,0,0,0,0,< 25,95.7,< 25,0,> 75 ,0,0,0,0,0,< 50,< 50,< 25,< 75,< 25,0,4.6,6,6.3,10.5,14,18,23.6,24,24,0,0,0,0.8,7.5,14,18,23.7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,6,6.3,10.5,14,18,23.6,24,24,0,0,0,0.8,7.5,14,18,23.7,24,3.4,3.9,4.8,8,14,14,18,21,22.5,0.6,1,1.9,4.5,14,14,18,21,22.5,9.2,9.4,9.9,11.2,13,16.5,21,22.5,23.2,6.2,6.4,6.9,8.2,10.5,15,20.4,22.2,23.1,1.6,3.3,6.4,11.5,16.5,18.5,20,21.8,22.9,0,0,0,0,1.5,10.5,17.4,18,18,0.2,0.3,0.2,0.2
22DC3227.02(1)-F,Escape from Penal Custody (Institution),22DC3227.02,Identity Theft,PROPERTY,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,< 25,0,< 25,0,0,0,< 75,> 75 ,42.9,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,< 50,< 75,< 50,0,---,0,15.2,15.3,15.6,16.5,18,21,22.8,23.4,23.7,0.9,1.8,3.6,9,18,21,22.8,23.4,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,15.3,15.6,16.5,18,21,22.8,23.4,23.7,0.9,1.8,3.6,9,18,21,22.8,23.4,23.7,18.2,18.3,18.6,19.5,21,22.5,23.4,23.7,23.8,18.2,18.3,18.6,19.5,21,22.5,23.4,23.7,23.8,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
48DC904.01(a)(2)(B),Escape from Penal Custody (Officer),48DC904.01(a)(2)(B)-X,Marijuana Possession with Intent to Distribute (Felony),DRUG,< 20,---,> 75 ,< 25,0,0,0,0,0,0,0,> 75 ,< 25,0,< 50,0,0,0,0,0,0,< 25,< 75,60.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,< 25,0,> 75 ,< 75,0,0,0,0,< 25,0,< 75,< 75,---,0,5.1,5.2,5.5,8,14,19.2,22.5,23.2,23.6,0,0,0,0,2.5,5.8,13.5,17.2,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,6.6,8.2,13,21,22.5,23.4,23.7,23.8,0.3,0.6,1.2,3,6,13.5,18,19.5,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,17.5,19.6,20.3,20.6,0.2,0.5,1,2.5,5,13,17.8,19.4,20.2,5,5.1,5.2,5.5,6,15,20.4,22.2,23.1,0,0,0,0,0,3,4.8,5.4,5.7,---,---,---,---
22DC1101(b)(1),Failure to Appear Before Court (Felony),22DC1101,Cruelty to Children,PERSON,< 20,---,> 75 ,< 25,0,0,0,0,0,0,0,< 50,< 75,0,< 25,0,0,0,0,0,0,< 50,> 75 ,80.0,< 20,---,> 75 ,< 50,0,0,0,0,0,0,0,< 50,> 75 ,0,> 75 ,< 50,0,0,0,0,< 50,< 50,> 75 ,0,---,0,6.2,6.3,6.6,7.5,11,16.5,21,22.5,23.2,0,0,0,0,4,9.5,12.2,13.1,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,8.6,9.2,11,14,19,22,23,23.5,0.4,0.8,1.6,4,8,11,12.8,13.4,13.7,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6.1,6.2,6.4,7,8,16,20.8,22.4,23.2,0,0,0,0,0,4,6.4,7.2,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC723,Failure to Appear Before Court (Misdemeanor),22DC723,Tampering With Physical Evidence,GOVERNMENT,24,0.1,95.8,0,0,0,0,0,0,0,< 25,< 75,< 50,0,< 25,0,0,0,0,0,< 25,< 50,< 75,20.8,< 20,0.0,> 75 ,0,0,0,0,0,0,0,< 25,> 75 ,0,0,< 75,0,0,0,0,< 25,< 75,0,< 50,< 75,0,0,0.5,1,2,5,6,16,20.8,22.4,23.2,0,0,0,0,0,5,11.6,13.8,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,5,6,16,20.8,22.4,23.2,0,0,0,0,0,5,11.6,13.8,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6.5,7,8.5,11,13.5,15,15.5,15.8,0.4,0.8,1.6,4,8,12,14.4,15.2,15.6,0.2,0.5,1,2.5,5,14.5,20.2,22.1,23,0,0,0,0,0,2.5,4,4.5,4.8,0.0,0.0,0.0,0.0
07DC2502.01(a),Failure to Obey Police Officer,7DC2502.01(a),Possession or Control of a Destructive Device or Unregistered Firearm,WEAPON,546,2.0,94.0,3.7,0,0,0,0,0,< 25,< 25,94.0,5.1,< 25,< 25,0,0,0,< 25,0,< 25,28.2,73.6,21.2,116,1.1,93.1,< 25,0,0,0,0,0,0,< 25,94.8,< 25,< 25,71.6,< 25,0,0,0,< 25,26.7,19.0,< 25,73.3,< 25,0,0,1.2,3,6,12,12,12,22.2,24,0,0,0,0,0,12,12,12,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3,6,12,12,12,22.4,24,0,0,0,0,0,12,12,12,14.5,2.4,3.2,6,6,12,12,12,12.2,15.9,0,0,0.2,6,12,12,12,12.2,15.9,0.8,1.6,3.2,12,24,24,30,30,30,0,0,0,0,12,12,15.6,22.8,26.4,0,0,1,3.3,6.7,12,12,12,12,0,0,0,0,0,6,12,12,12,0.6,0.8,0.5,0.5
22DC1101(b),Failure to Register As Sex Offender,22DC1101,Cruelty to Children,PERSON,< 20,---,> 75 ,0,0,0,0,0,0,0,< 25,< 75,< 50,0,< 75,0,0,0,0,0,0,< 50,< 75,38.9,< 20,---,> 75 ,0,0,0,0,0,0,0,0,< 75,< 50,0,> 75 ,< 75,0,0,0,0,< 50,< 25,< 50,< 75,---,0,6,6,6,6,6,12,20.4,22.2,23.1,0,0,0,0,0,1,10.8,17.4,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,7.2,8.4,12,18,21,22.8,23.4,23.7,0,0,0,0,0,12,19.2,21.6,22.8,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,6.4,6.9,7.8,10.5,15,19.5,22.2,23.1,23.6,0.6,1.2,2.4,6,12,18,21.6,22.8,23.4,6,6,6,6,6,9,14.4,16.2,17.1,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC3222(a)(1),Failure to Stop or Fleeing Officer in a Motor Vehicle,22DC3222,Fraud,PROPERTY,< 20,---,< 75,< 25,0,0,0,0,0,0,< 50,< 50,< 75,< 25,0,0,0,0,0,0,0,0,> 75 ,90.9,< 20,---,< 75,< 25,0,0,0,0,0,0,< 50,< 50,< 75,< 25,> 75 ,0,0,0,0,0,0,< 25,> 75 ,< 25,---,0,0,0,0,0.6,9,12,20,20,20,0,0,0,0,0,9,12.8,16.4,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,9,12,20,20,20,0,0,0,0,0,9,12.8,16.4,18.2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0.3,3.5,12,14.4,17.2,18.6,0,0,0,0,0,0,3.6,7.8,9.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,---,---,---,---
22DC2601(a)(1),Failure to Stop or Fleeing Officer in a Motor Vehicle (Misdemeanor),22DC2601,Escape from Penal Custody,GOVERNMENT,54,0.2,88.9,< 25,0,0,0,0,0,0,< 25,79.6,< 25,0,0,0,0,0,0,0,0,0,53.7,51.9,28,0.3,85.7,< 25,0,0,0,0,0,0,< 25,71.4,< 50,0,100.0,0,0,0,0,0,0,< 25,78.6,< 25,< 25,0,0.6,2,5,6,10,12,18,18,18.8,0,0,0,0,5.5,10,12,16.5,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2,5,6,10,12,18,18,18.8,0,0,0,0,5.5,10,12,16.5,18.8,8.3,8.6,9.2,11,12,14,17.6,18.8,19.4,8.3,8.6,9.2,11,12,14,17.6,18.8,19.4,0.5,1.2,4.1,6,10,12,18,18,18,0,0,0,0,4.5,8.2,11.8,12,14.8,5.1,5.2,5.4,6,7,8,8.6,8.8,8.9,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2
22DC2511,First Degree Child Sexual Abuse,22DC2511,Presence In A Motor Vehicle Containing A Firearm,WEAPON,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,0,0,0,0,0,0,0,0,< 75,50.0,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,0,0,> 75 ,0,---,0,18,18,18,18,18,18,18,18,18,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC3223(d)(1),First Degree Cruelty to Children,22DC3223(d),Credit Card Fraud,PROPERTY,< 20,---,> 75 ,< 25,0,0,0,0,0,0,0,> 75 ,< 25,0,0,0,0,0,0,0,0,> 75 ,> 75 ,7.7,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,0,0,0,0,0,> 75 ,> 75 ,0,0,---,0,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC1101(a),First Degree Cruelty to Children (Grave Risk),22DC1101,Cruelty to Children,PERSON,< 20,---,> 75 ,0,0,0,0,0,0,0,0,< 75,< 50,0,< 50,0,0,0,0,0,0,> 75 ,< 75,28.6,< 20,---,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,> 75 ,> 75 ,0,0,0,0,> 75 ,0,> 75 ,0,---,0,6.3,6.6,7.2,9,12,15,16.8,17.4,17.7,0.2,0.3,0.6,1.5,3,4.5,5.4,5.7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,6.6,7.2,9,12,15,16.8,17.4,17.7,0.2,0.3,0.6,1.5,3,4.5,5.4,5.7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,---,---,---
22DC951(b)(1),First Degree Murder (Felony Murder),22DC951,Criminal Street Gang,PUBLIC ORDER,123,0.5,99.2,0,0,0,0,0,0,0,< 25,100.0,0,0,0,0,0,0,0,0,97.6,100.0,62.6,1.6,< 20,0.0,> 75 ,0,0,0,0,0,0,0,0,> 75 ,0,0,< 75,0,0,0,0,0,> 75 ,< 75,0,< 75,0,0,6.3,6.6,7.2,9,12,15,16.8,17.4,17.7,0.4,0.9,1.8,4.5,9,13.5,16.2,17.1,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,6.6,7.2,9,12,15,16.8,17.4,17.7,0.4,0.9,1.8,4.5,9,13.5,16.2,17.1,17.6,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23DC1327(a)(1),First Degree Murder (Other than Felony Murder),23DC1327(a),Failure to Appear Before Court,GOVERNMENT,153,0.6,89.5,< 25,< 25,0,0,0,0,< 25,< 25,80.4,18.3,< 25,0,0,0,0,0,0,0,< 25,44.4,38.6,59,0.6,89.8,< 25,< 25,0,0,0,0,0,< 25,83.1,< 25,< 25,89.8,0,0,0,0,0,< 25,< 50,57.6,< 25,< 25,0,1.1,3,3,6.5,12,12,14,16.5,19.2,0,0,0,0,3,7.2,12,14.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,3,3,6.5,12,12,14,16.5,19.2,0,0,0,0,3,7.2,12,14.5,16,3.8,4.6,7.4,11.7,12,12,14,14.4,15.2,0.4,0.8,1,1.7,4,12,12.8,14.4,15.2,0,0,3,3.2,12,12,13.4,16.7,18.3,0,0,0,0,3,5,12,13.4,16.3,5.4,6.8,9.6,12,12,12,14.4,17.2,18.6,0,0,0,0,0,1,4.6,5.3,5.6,0.3,0.5,0.3,0.3
